iter	F1	Logloss
880	0.8278846794	0.03064510347
881	0.8280729791	0.03063951447
882	0.8279168887	0.03063366979
883	0.8279949391	0.03063346702
884	0.8278158929	0.03062760884
885	0.8277378098	0.03062470516
886	0.8278251599	0.03061885483
887	0.8278251599	0.03061616452
888	0.8278251599	0.03061616389
889	0.8279584222	0.03060970725
890	0.8283030182	0.03059911021
891	0.8282935926	0.03059755477
892	0.8284039435	0.03059315928
893	0.8283258943	0.030578507
894	0.8282707168	0.03057744352
895	0.8283810793	0.03057489466
896	0.8283810793	0.03057183607
897	0.8282478348	0.03056667355
898	0.8282478348	0.03056583154
899	0.828748418	0.03056182711
900	0.8287160362	0.03055937114
901	0.8287712288	0.03054789092
902	0.8286932197	0.03053744057
903	0.828670397	0.03053331118
904	0.828748418	0.03053314003
905	0.8287808128	0.03053217482
906	0.8287256012	0.03052517211
907	0.8287256012	0.03052516017
908	0.8287256012	0.03052515956
909	0.8288036238	0.03052515536
910	0.8288036238	0.03052515397
911	0.8287256012	0.03052370163
912	0.8287256012	0.03052092163
913	0.8287256012	0.03052071743
914	0.8287256012	0.03052071524
915	0.8288036238	0.03051812779
916	0.8288036238	0.03051795313
917	0.8288036238	0.03051750169
918	0.8288036238	0.03051748386
919	0.8288036238	0.03051640795
920	0.8288036238	0.0305158923
921	0.8288588369	0.0305142707
922	0.8287579957	0.03050575162
923	0.8288132205	0.03049902011
924	0.8288132205	0.03049901137
925	0.8288132205	0.03049899049
926	0.8289464916	0.03049744257
927	0.8288132205	0.03049570442
928	0.828891258	0.03048668013
929	0.8291350127	0.03048373017
930	0.829056981	0.03047978106
931	0.8291350127	0.03047714535
932	0.8291025385	0.03047434211
933	0.8290797628	0.03047017033
934	0.8291350127	0.03045762968
935	0.8291350127	0.03045762809
936	0.8290245203	0.03044589169
937	0.8290017326	0.03043572844
938	0.8288456412	0.03043347546
939	0.8289008865	0.03043055715
940	0.8290341932	0.03042679326
941	0.8290894547	0.03042549194
942	0.8286895081	0.03042127909
943	0.8286895081	0.03042127871
944	0.8286895081	0.03041946526
945	0.8286895081	0.03041946351
946	0.8290341932	0.03041024671
947	0.8290341932	0.03041008635
948	0.8292455345	0.03039303485
949	0.8292455345	0.03039303437
950	0.8293008065	0.0303922851
951	0.8291350127	0.0303857208
952	0.829056981	0.03038023733
953	0.8292910448	0.03037434713
954	0.8291577825	0.03036807495
955	0.8291577825	0.03036802772
956	0.8291577825	0.03036802729
957	0.8291025385	0.03036560436
958	0.8291902699	0.03034439588
959	0.8291902699	0.03034439461
960	0.8291902699	0.03034439328
961	0.8292455345	0.0303440935
962	0.8292455345	0.03034409315
963	0.8292455345	0.03034398468
964	0.8292455345	0.03034308009
965	0.8291902699	0.03034003744
966	0.8291122367	0.03033514518
967	0.8292455345	0.03033195073
968	0.8291902699	0.03032701844
969	0.8292455345	0.03032334903
970	0.8292455345	0.0303215656
971	0.8293008065	0.03032078658
972	0.8292455345	0.03031565308
973	0.8293235588	0.0303108323
974	0.8294015727	0.0303041852
975	0.8295348527	0.03030299525
976	0.8294568477	0.03030159381
977	0.8296908316	0.03028883469
978	0.8297461185	0.03028597255
979	0.8297461185	0.03028597226
980	0.8298014128	0.03027866898
981	0.8298014128	0.03027818389
982	0.8298014128	0.03027818281
983	0.8298014128	0.03027818227
984	0.8298014128	0.03027818173
985	0.8298014128	0.03027818094
986	0.8298240938	0.03027560681
987	0.8297461185	0.03027538782
988	0.8297461185	0.03027327994
989	0.8298240938	0.03027314946
990	0.8298240938	0.03026987873
991	0.8301459319	0.03026490218
992	0.8301459319	0.0302447526
993	0.8302565811	0.03023725129
994	0.8303119168	0.03022040745
995	0.8302565811	0.03020866801
996	0.8302565811	0.0302034679
997	0.8302238806	0.03019548378
998	0.8304350723	0.03019031682
999	0.8304350723	0.03018665394
